@relation generateddata

@attribute cur_hour_of_day numeric
@attribute cur_min_of_hour numeric
@attribute cur_day_of_week numeric
@attribute charge_iRobot_651_battery numeric
@attribute charge_Tesla_S_battery numeric
@attribute water_temp_water_heat_sensor numeric
@attribute temperature_cool_thermostat_cool numeric
@attribute bake_Kenmore_790_sensor numeric
@attribute dish_wash_Kenmore_665_sensor numeric
@attribute laundry_wash_GE_WSM2420D3WW_wash_sensor numeric
@attribute laundry_dry_GE_WSM2420D3WW_dry_sensor numeric
@attribute temperature_heat_thermostat_heat numeric
@attribute cleanliness_dust_sensor numeric
@attribute action {cool,off,heat,regular,wash,bake,charge,vacuum,charge_48a,charge_72a}
@attribute device {Bryant_697CN030B,Dyson_AM09,GE_WSM2420D3WW_dry,GE_WSM2420D3WW_wash,Kenmore_665.13242K900,Kenmore_790.91312013,Rheem_XE40M12ST45U1,Roomba_880,Tesla_S}
@data
10,9,0,90.68,80.17,61.97,23.98,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
10,10,0,90.68,80.17,62.18,23.99,0.0,60.0,60.0,60.0,22.17,54.08,off,Bryant_697CN030B
10,11,0,90.68,80.17,62.07,24.0,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
10,12,0,90.68,80.17,61.95,24.01,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
10,13,0,90.68,80.17,62.16,24.02,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
10,14,0,90.68,80.17,62.04,24.03,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
10,15,0,90.68,80.17,61.93,24.04,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
10,16,0,90.68,80.17,62.14,24.05,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
10,17,0,90.68,80.17,62.02,24.06,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
10,18,0,90.68,80.17,61.9,24.07,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
10,19,0,90.68,80.17,62.12,24.08,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
10,20,0,90.68,80.17,62.0,24.09,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
10,21,0,90.68,80.17,62.21,24.1,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
10,22,0,90.68,80.17,62.1,24.11,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
10,23,0,90.68,80.17,61.98,24.12,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
10,24,0,90.68,80.17,62.19,24.13,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
10,25,0,90.68,80.17,62.07,24.14,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
10,26,0,90.68,80.17,61.96,24.15,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
10,27,0,90.68,80.17,62.17,24.16,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
10,28,0,90.68,80.17,62.05,24.17,0.0,60.0,60.0,60.0,22.17,54.08,off,Bryant_697CN030B
10,29,0,90.68,80.17,61.93,24.18,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
10,30,0,90.68,80.17,62.15,24.19,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
10,31,0,90.68,80.17,62.03,24.19,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
10,32,0,90.68,80.17,61.91,24.2,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
10,33,0,90.68,80.17,62.13,24.21,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
10,34,0,90.68,80.17,62.01,24.22,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
10,35,0,90.68,80.17,61.89,24.23,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
10,36,0,90.68,80.17,62.1,24.24,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
10,37,0,90.68,80.17,61.99,24.25,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
10,38,0,90.68,80.17,62.2,24.26,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
10,39,0,90.68,80.17,62.08,24.27,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
10,40,0,90.68,80.17,61.96,24.28,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
10,41,0,90.68,80.17,62.18,24.29,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
10,42,0,90.68,80.17,62.06,24.3,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
10,43,0,90.68,80.17,61.94,24.31,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
10,44,0,90.68,80.17,62.16,24.32,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
10,45,0,90.68,80.17,62.04,24.33,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
10,46,0,90.68,80.17,61.92,24.34,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
10,47,0,90.68,80.17,62.13,24.35,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
10,48,0,90.68,80.17,62.02,24.36,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
10,49,0,90.68,80.17,61.9,24.37,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
10,50,0,90.68,80.17,62.11,24.38,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
10,51,0,90.68,80.17,61.99,24.39,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
10,52,0,90.68,80.17,62.21,24.4,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
10,53,0,90.68,80.17,62.09,24.41,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
10,54,0,90.68,80.17,61.97,24.42,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
10,55,0,90.68,80.17,62.19,24.43,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
10,56,0,90.68,80.17,62.07,24.44,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
10,57,0,90.68,80.17,61.95,24.45,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
10,58,0,90.68,80.17,62.17,24.46,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
10,59,0,90.68,80.17,62.05,24.47,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
11,0,0,90.68,80.17,61.93,24.48,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
11,1,0,90.68,80.17,62.14,24.49,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
11,2,0,90.68,80.17,62.02,24.5,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
11,3,0,90.68,80.17,61.91,24.51,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
11,4,0,90.68,80.17,62.12,24.52,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
11,5,0,90.68,80.17,62.0,24.53,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
11,6,0,90.68,80.17,61.88,24.54,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
11,7,0,90.68,80.17,62.1,24.55,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
11,8,0,90.68,80.17,61.98,24.56,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
11,9,0,90.68,80.17,62.2,24.57,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
11,10,0,90.68,80.17,62.08,24.58,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
11,11,0,90.68,80.17,61.96,24.59,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
11,12,0,90.68,80.17,62.17,24.6,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
11,13,0,90.68,80.17,62.06,24.61,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
11,14,0,90.68,80.17,61.94,24.62,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
11,15,0,90.68,80.17,62.15,24.63,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
11,16,0,90.68,80.17,62.03,24.64,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
11,17,0,90.68,80.17,61.91,24.65,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
11,18,0,90.68,80.17,62.13,24.66,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
11,19,0,90.68,80.17,62.01,24.67,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
11,20,0,90.68,80.17,61.89,24.68,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
11,21,0,90.68,80.17,62.11,24.69,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
11,22,0,90.68,80.17,61.99,24.7,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
11,23,0,90.68,80.17,62.2,24.71,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
11,24,0,90.68,80.17,62.09,24.72,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
11,25,0,90.68,80.17,61.97,24.73,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
11,26,0,90.68,80.17,62.18,24.74,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
11,27,0,90.68,80.17,62.06,24.75,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
11,28,0,90.68,80.17,61.95,24.76,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
11,29,0,90.68,80.17,62.16,24.77,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
11,30,0,90.68,80.17,62.04,24.78,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
11,31,0,90.68,80.17,61.92,24.78,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
11,32,0,90.68,80.17,62.14,24.79,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
11,33,0,90.68,80.17,62.02,24.8,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
11,34,0,90.68,80.17,61.9,24.81,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
11,35,0,90.68,80.17,62.12,24.82,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
11,36,0,90.68,80.17,62.0,24.83,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
11,37,0,90.68,80.17,62.21,24.84,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
11,38,0,90.68,80.17,62.09,24.85,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
11,39,0,90.68,80.17,61.98,24.86,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
11,40,0,90.68,80.17,62.19,24.87,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
11,41,0,90.68,80.17,62.07,24.88,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
11,42,0,90.68,80.17,61.95,24.89,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
11,43,0,90.68,80.17,62.17,24.9,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
11,44,0,90.68,80.17,62.05,24.91,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
11,45,0,90.68,80.17,61.93,24.92,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
11,46,0,90.68,80.17,62.15,24.93,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
11,47,0,90.68,80.17,62.03,24.94,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
11,48,0,90.68,80.17,61.91,24.95,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
11,49,0,90.68,80.17,62.12,24.96,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
11,50,0,90.68,80.17,62.01,24.97,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
11,51,0,90.68,80.17,61.89,24.98,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
11,52,0,90.68,80.17,62.1,24.99,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
11,53,0,90.68,80.17,61.98,25.0,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
11,54,0,90.68,80.17,62.2,25.01,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
11,55,0,90.68,80.17,62.08,25.02,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
11,56,0,90.68,80.17,61.96,25.03,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
11,57,0,90.68,80.17,62.18,25.04,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
11,58,0,90.68,80.17,62.06,25.05,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
11,59,0,90.68,80.17,61.94,25.06,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
12,0,0,90.68,80.17,62.15,25.07,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
12,1,0,90.68,80.17,62.04,25.08,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
12,2,0,90.68,80.17,61.92,25.09,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
12,3,0,90.68,80.17,62.13,25.1,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
12,4,0,90.68,80.17,62.01,25.11,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
12,5,0,90.68,80.17,61.9,25.12,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
12,6,0,90.68,80.17,62.11,25.13,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
12,7,0,90.68,80.17,61.99,25.14,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
12,8,0,90.68,80.17,62.21,25.15,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
12,9,0,90.68,80.17,62.09,25.16,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
12,10,0,90.68,80.17,61.97,25.17,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
12,11,0,90.68,80.17,62.18,25.18,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
12,12,0,90.68,80.17,62.07,25.19,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
12,13,0,90.68,80.17,61.95,25.2,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
12,14,0,90.68,80.17,62.16,25.21,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
12,15,0,90.68,80.17,62.04,25.22,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
12,16,0,90.68,80.17,61.93,25.23,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
12,17,0,90.68,80.17,62.14,25.24,0.0,60.0,60.0,60.0,22.17,54.08,off,Bryant_697CN030B
12,18,0,90.68,80.17,62.02,25.25,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
12,19,0,90.68,80.17,61.9,25.26,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
12,20,0,90.68,80.17,62.12,25.27,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
12,21,0,90.68,80.17,62.0,25.28,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
12,22,0,90.68,80.17,61.88,25.29,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
12,23,0,90.68,80.17,62.1,25.3,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
12,24,0,90.68,80.17,61.98,25.31,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
12,25,0,90.68,80.17,62.19,25.32,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
12,26,0,90.68,80.17,62.07,25.33,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
12,27,0,90.68,80.17,61.96,25.34,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
12,28,0,90.68,80.17,62.17,25.35,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
12,29,0,90.68,80.17,62.05,25.36,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
12,30,0,90.68,80.17,61.93,25.37,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
12,31,0,90.68,80.17,62.15,25.37,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
12,32,0,90.68,80.17,62.03,25.38,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
12,33,0,90.68,80.17,61.91,25.39,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
12,34,0,90.68,80.17,62.13,25.4,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
12,35,0,90.68,80.17,62.01,25.41,0.0,60.0,60.0,60.0,22.17,54.08,off,Bryant_697CN030B
12,36,0,90.68,80.17,61.89,25.42,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
12,37,0,90.68,80.17,62.11,25.43,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
12,38,0,90.68,80.17,61.99,25.44,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
12,39,0,90.68,80.17,62.2,25.45,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
12,40,0,90.68,80.17,62.08,25.46,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
12,41,0,90.68,80.17,61.96,25.47,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
12,42,0,90.68,80.17,62.18,25.48,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
12,43,0,90.68,80.17,62.06,25.49,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
12,44,0,90.68,80.17,61.94,25.5,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
12,45,0,90.68,80.17,62.16,25.51,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
12,46,0,90.68,80.17,62.04,25.52,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
12,47,0,90.68,80.17,61.92,25.53,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
12,48,0,90.68,80.17,62.14,25.54,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
12,49,0,90.68,80.17,62.02,25.55,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
12,50,0,90.68,80.17,61.9,25.56,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
12,51,0,90.68,80.17,62.11,25.57,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
12,52,0,90.68,80.17,62.0,25.58,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
12,53,0,90.68,80.17,62.21,25.59,0.0,60.0,60.0,60.0,22.17,54.08,off,Bryant_697CN030B
12,54,0,90.68,80.17,62.09,25.6,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
12,55,0,90.68,80.17,61.97,25.61,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
12,56,0,90.68,80.17,62.19,25.62,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
12,57,0,90.68,80.17,62.07,25.63,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
12,58,0,90.68,80.17,61.95,25.64,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
12,59,0,90.68,80.17,62.17,25.65,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
13,0,0,90.68,80.17,62.05,25.66,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
13,1,0,90.68,80.17,61.93,25.67,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
13,2,0,90.68,80.17,62.14,25.68,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
13,3,0,90.68,80.17,62.03,25.69,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
13,4,0,90.68,80.17,61.91,25.7,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
13,5,0,90.68,80.17,62.12,25.71,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
13,6,0,90.68,80.17,62.0,25.72,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
13,7,0,90.68,80.17,61.89,25.73,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
13,8,0,90.68,80.17,62.1,25.74,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
13,9,0,90.68,80.17,61.98,25.75,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
13,10,0,90.68,80.17,62.2,25.76,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
13,11,0,90.68,80.17,62.08,25.77,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
13,12,0,90.68,80.17,61.96,25.78,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
13,13,0,90.68,80.17,62.17,25.79,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
13,14,0,90.68,80.17,62.06,25.8,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
13,15,0,90.68,80.17,61.94,25.81,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
13,16,0,90.68,80.17,62.15,25.82,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
13,17,0,90.68,80.17,62.03,25.83,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
13,18,0,90.68,80.17,61.92,25.84,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
13,19,0,90.68,80.17,62.13,25.85,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
13,20,0,90.68,80.17,62.01,25.86,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
13,21,0,90.68,80.17,61.89,25.87,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
13,22,0,90.68,80.17,62.11,25.88,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
13,23,0,90.68,80.17,61.99,25.89,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
13,24,0,90.68,80.17,62.2,25.9,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
13,25,0,90.68,80.17,62.09,25.91,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
13,26,0,90.68,80.17,61.97,25.92,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
13,27,0,90.68,80.17,62.18,25.93,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
13,28,0,90.68,80.17,62.06,25.94,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
13,29,0,90.68,80.17,61.95,25.95,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
13,30,0,90.68,80.17,62.16,25.96,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
13,31,0,90.68,80.17,62.04,25.96,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
13,32,0,90.68,80.17,61.92,25.97,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
13,33,0,90.68,80.17,62.14,25.98,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
13,34,0,90.68,80.17,62.02,25.99,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
13,35,0,90.68,80.17,61.9,26.0,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
13,36,0,90.68,80.17,62.12,26.01,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
13,37,0,90.68,80.17,62.0,26.02,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
13,38,0,90.68,80.17,62.21,26.03,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
13,39,0,90.68,80.17,62.09,26.04,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
13,40,0,90.68,80.17,61.98,26.05,0.0,60.0,60.0,60.0,22.06,54.08,off,Bryant_697CN030B
13,41,0,90.68,80.17,62.19,26.06,0.0,60.0,60.0,60.0,22.05,54.08,off,Bryant_697CN030B
13,42,0,90.68,80.17,62.07,26.07,0.0,60.0,60.0,60.0,22.04,54.08,off,Bryant_697CN030B
13,43,0,90.68,80.17,61.95,26.08,0.0,60.0,60.0,60.0,22.03,54.08,off,Bryant_697CN030B
13,44,0,90.68,80.17,62.17,26.09,0.0,60.0,60.0,60.0,22.02,54.08,off,Bryant_697CN030B
13,45,0,90.68,80.17,62.05,26.1,0.0,60.0,60.0,60.0,22.01,54.08,off,Bryant_697CN030B
13,46,0,90.68,80.17,61.93,26.11,0.0,60.0,60.0,60.0,22.0,54.08,off,Bryant_697CN030B
13,47,0,90.68,80.17,62.15,26.12,0.0,60.0,60.0,60.0,21.99,54.08,off,Bryant_697CN030B
13,48,0,90.68,80.17,62.03,26.13,0.0,60.0,60.0,60.0,22.16,54.08,off,Bryant_697CN030B
13,49,0,90.68,80.17,61.91,26.14,0.0,60.0,60.0,60.0,22.15,54.08,off,Bryant_697CN030B
13,50,0,90.68,80.17,62.12,26.15,0.0,60.0,60.0,60.0,22.14,54.08,off,Bryant_697CN030B
13,51,0,90.68,80.17,62.01,26.16,0.0,60.0,60.0,60.0,22.13,54.08,off,Bryant_697CN030B
13,52,0,90.68,80.17,61.89,26.17,0.0,60.0,60.0,60.0,22.12,54.08,off,Bryant_697CN030B
13,53,0,90.68,80.17,62.1,26.18,0.0,60.0,60.0,60.0,22.11,54.08,off,Bryant_697CN030B
13,54,0,90.68,80.17,61.98,26.19,0.0,60.0,60.0,60.0,22.1,54.08,off,Bryant_697CN030B
13,55,0,90.68,80.17,62.2,26.2,0.0,60.0,60.0,60.0,22.09,54.08,off,Bryant_697CN030B
13,56,0,90.68,80.17,62.08,26.21,0.0,60.0,60.0,60.0,22.08,54.08,off,Bryant_697CN030B
13,57,0,90.68,80.17,61.96,26.22,0.0,60.0,60.0,60.0,22.07,54.08,off,Bryant_697CN030B
