@relation generateddata

@attribute cur_hour_of_day numeric
@attribute cur_min_of_hour numeric
@attribute cur_day_of_week numeric
@attribute charge_iRobot_651_battery numeric
@attribute charge_Tesla_S_battery numeric
@attribute water_temp_water_heat_sensor numeric
@attribute temperature_cool_thermostat_cool numeric
@attribute bake_Kenmore_790_sensor numeric
@attribute dish_wash_Kenmore_665_sensor numeric
@attribute laundry_wash_GE_WSM2420D3WW_wash_sensor numeric
@attribute laundry_dry_GE_WSM2420D3WW_dry_sensor numeric
@attribute temperature_heat_thermostat_heat numeric
@attribute cleanliness_dust_sensor numeric
@attribute action {cool,off,heat,regular,wash,bake,charge,vacuum,charge_48a,charge_72a}
@attribute device {Bryant_697CN030B,Dyson_AM09,GE_WSM2420D3WW_dry,GE_WSM2420D3WW_wash,Kenmore_665.13242K900,Kenmore_790.91312013,Rheem_XE40M12ST45U1,Roomba_880,Tesla_S}
@data
10,52,0,70.0,90.12,24.58,24.4,0.0,45.0,45.0,45.0,11.6,0.0,off,Bryant_697CN030B
10,53,0,70.0,90.12,24.79,24.41,0.0,45.0,45.0,45.0,11.59,0.0,off,Bryant_697CN030B
10,54,0,70.0,90.12,25.01,24.42,0.0,45.0,45.0,45.0,11.58,0.0,off,Bryant_697CN030B
10,55,0,70.0,90.12,25.22,24.43,0.0,45.0,45.0,45.0,11.57,0.0,off,Bryant_697CN030B
10,56,0,70.0,90.12,25.44,24.44,0.0,45.0,45.0,45.0,11.56,0.0,off,Bryant_697CN030B
10,57,0,70.0,90.12,25.65,24.45,0.0,45.0,45.0,45.0,11.55,0.0,off,Bryant_697CN030B
10,58,0,70.0,90.12,25.87,24.46,0.0,45.0,45.0,45.0,11.54,0.0,off,Bryant_697CN030B
10,59,0,70.0,90.12,26.08,24.47,0.0,45.0,45.0,45.0,11.53,0.0,off,Bryant_697CN030B
11,0,0,70.0,90.12,26.3,24.48,0.0,45.0,45.0,45.0,11.52,0.0,off,Bryant_697CN030B
11,1,0,70.0,90.12,26.51,24.49,0.0,45.0,45.0,45.0,11.51,0.0,off,Bryant_697CN030B
11,2,0,70.0,90.12,26.73,24.5,0.0,45.0,45.0,45.0,11.5,0.0,off,Bryant_697CN030B
11,3,0,70.0,90.12,26.94,24.51,0.0,45.0,45.0,45.0,11.49,0.0,off,Bryant_697CN030B
11,4,0,70.0,90.12,27.16,24.52,0.0,45.0,45.0,45.0,11.48,0.0,off,Bryant_697CN030B
11,5,0,70.0,90.12,27.37,24.53,0.0,45.0,45.0,45.0,11.47,0.0,off,Bryant_697CN030B
11,6,0,70.0,90.12,27.59,24.54,0.0,45.0,45.0,45.0,11.46,0.0,off,Bryant_697CN030B
11,7,0,70.0,90.12,27.8,24.55,0.0,45.0,45.0,45.0,11.45,0.0,off,Bryant_697CN030B
11,8,0,70.0,90.12,28.01,24.56,0.0,45.0,45.0,45.0,11.44,0.0,off,Bryant_697CN030B
11,9,0,70.0,90.12,28.23,24.57,0.0,45.0,45.0,45.0,11.43,0.0,off,Bryant_697CN030B
11,10,0,70.0,90.12,28.44,24.58,0.0,45.0,45.0,45.0,11.42,0.0,off,Bryant_697CN030B
11,11,0,70.0,90.12,28.66,24.59,0.0,45.0,45.0,45.0,11.41,0.0,off,Bryant_697CN030B
11,12,0,70.0,90.12,28.87,24.6,0.0,45.0,45.0,45.0,11.4,0.0,off,Bryant_697CN030B
11,13,0,70.0,90.12,29.09,24.61,0.0,45.0,45.0,45.0,11.39,0.0,off,Bryant_697CN030B
11,14,0,70.0,90.12,29.3,24.62,0.0,45.0,45.0,45.0,11.38,0.0,off,Bryant_697CN030B
11,15,0,70.0,90.12,29.52,24.63,0.0,45.0,45.0,45.0,11.37,0.0,off,Bryant_697CN030B
11,16,0,70.0,90.12,29.73,24.64,0.0,45.0,45.0,45.0,11.36,0.0,off,Bryant_697CN030B
11,17,0,70.0,90.12,29.95,24.65,0.0,45.0,45.0,45.0,11.35,0.0,off,Bryant_697CN030B
11,18,0,70.0,90.12,30.16,24.66,0.0,45.0,45.0,45.0,11.34,0.0,off,Bryant_697CN030B
11,19,0,70.0,90.12,30.38,24.67,0.0,45.0,45.0,45.0,11.33,0.0,off,Bryant_697CN030B
11,20,0,70.0,90.12,30.59,24.68,0.0,45.0,45.0,45.0,11.32,0.0,off,Bryant_697CN030B
11,21,0,70.0,90.12,30.81,24.69,0.0,45.0,45.0,45.0,11.31,0.0,off,Bryant_697CN030B
11,22,0,70.0,90.12,31.02,24.7,0.0,45.0,45.0,45.0,11.3,0.0,off,Bryant_697CN030B
11,23,0,70.0,90.12,31.23,24.71,0.0,45.0,45.0,45.0,11.29,0.0,off,Bryant_697CN030B
11,24,0,70.0,90.12,31.45,24.72,0.0,45.0,45.0,45.0,11.28,0.0,off,Bryant_697CN030B
11,25,0,70.0,90.12,31.66,24.73,0.0,45.0,45.0,45.0,11.27,0.0,off,Bryant_697CN030B
11,26,0,70.0,90.12,31.88,24.74,0.0,45.0,45.0,45.0,11.26,0.0,off,Bryant_697CN030B
11,27,0,70.0,90.12,32.09,24.75,0.0,45.0,45.0,45.0,11.25,0.0,off,Bryant_697CN030B
11,28,0,70.0,90.12,32.31,24.76,0.0,45.0,45.0,45.0,11.24,0.0,off,Bryant_697CN030B
11,29,0,70.0,90.12,32.52,24.77,0.0,45.0,45.0,45.0,11.23,0.0,off,Bryant_697CN030B
11,30,0,70.0,90.12,32.74,24.78,0.0,45.0,45.0,45.0,11.22,0.0,off,Bryant_697CN030B
11,31,0,70.0,90.12,32.95,24.78,0.0,45.0,45.0,45.0,11.22,0.0,off,Bryant_697CN030B
11,32,0,70.0,90.12,33.17,24.79,0.0,45.0,45.0,45.0,11.21,0.0,off,Bryant_697CN030B
11,33,0,70.0,90.12,33.38,24.8,0.0,45.0,45.0,45.0,11.2,0.0,off,Bryant_697CN030B
11,34,0,70.0,90.12,33.6,24.81,0.0,45.0,45.0,45.0,11.19,0.0,off,Bryant_697CN030B
11,35,0,70.0,90.12,33.81,24.82,0.0,45.0,45.0,45.0,11.18,0.0,off,Bryant_697CN030B
11,36,0,70.0,90.12,34.03,24.83,0.0,45.0,45.0,45.0,11.17,0.0,off,Bryant_697CN030B
11,37,0,70.0,90.12,34.24,24.84,0.0,45.0,45.0,45.0,11.16,0.0,off,Bryant_697CN030B
11,38,0,70.0,90.12,34.45,24.85,0.0,45.0,45.0,45.0,11.15,0.0,off,Bryant_697CN030B
11,39,0,70.0,90.12,34.67,24.86,0.0,45.0,45.0,45.0,11.14,0.0,off,Bryant_697CN030B
11,40,0,70.0,90.12,34.88,24.87,0.0,45.0,45.0,45.0,11.13,0.0,off,Bryant_697CN030B
11,41,0,70.0,90.12,35.1,24.88,0.0,45.0,45.0,45.0,11.12,0.0,off,Bryant_697CN030B
11,42,0,70.0,90.12,35.31,24.89,0.0,45.0,45.0,45.0,11.11,0.0,off,Bryant_697CN030B
11,43,0,70.0,90.12,35.53,24.9,0.0,45.0,45.0,45.0,11.1,0.0,off,Bryant_697CN030B
11,44,0,70.0,90.12,35.74,24.91,0.0,45.0,45.0,45.0,11.09,0.0,off,Bryant_697CN030B
11,45,0,70.0,90.12,35.96,24.92,0.0,45.0,45.0,45.0,11.08,0.0,off,Bryant_697CN030B
11,46,0,70.0,90.12,36.17,24.93,0.0,45.0,45.0,45.0,11.07,0.0,off,Bryant_697CN030B
11,47,0,70.0,90.12,36.39,24.94,0.0,45.0,45.0,45.0,11.06,0.0,off,Bryant_697CN030B
11,48,0,70.0,90.12,36.6,24.95,0.0,45.0,45.0,45.0,11.05,0.0,off,Bryant_697CN030B
11,49,0,70.0,90.12,36.82,24.96,0.0,45.0,45.0,45.0,11.04,0.0,off,Bryant_697CN030B
11,50,0,70.0,90.12,37.03,24.97,0.0,45.0,45.0,45.0,11.03,0.0,off,Bryant_697CN030B
11,51,0,70.0,90.12,37.25,24.98,0.0,45.0,45.0,45.0,11.02,0.0,off,Bryant_697CN030B
11,52,0,70.0,90.12,37.46,24.99,0.0,45.0,45.0,45.0,11.01,0.0,off,Bryant_697CN030B
11,53,0,70.0,90.12,37.67,25.0,0.0,45.0,45.0,45.0,11.0,0.0,off,Bryant_697CN030B
11,54,0,70.0,90.12,37.89,25.01,0.0,45.0,45.0,45.0,10.99,0.0,off,Bryant_697CN030B
11,55,0,70.0,90.12,38.1,25.02,0.0,45.0,45.0,45.0,10.98,0.0,off,Bryant_697CN030B
11,56,0,70.0,90.12,38.32,25.03,0.0,45.0,45.0,45.0,10.97,0.0,off,Bryant_697CN030B
11,57,0,70.0,90.12,38.53,25.04,0.0,45.0,45.0,45.0,10.96,0.0,off,Bryant_697CN030B
11,58,0,70.0,90.12,38.75,25.05,0.0,45.0,45.0,45.0,10.95,0.0,off,Bryant_697CN030B
11,59,0,70.0,90.12,38.96,25.06,0.0,45.0,45.0,45.0,10.94,0.0,off,Bryant_697CN030B
12,0,0,70.0,90.12,39.18,25.07,0.0,45.0,45.0,45.0,10.93,0.0,off,Bryant_697CN030B
12,1,0,70.0,90.12,39.39,25.08,0.0,45.0,45.0,45.0,10.92,0.0,off,Bryant_697CN030B
12,2,0,70.0,90.12,39.61,25.09,0.0,45.0,45.0,45.0,10.91,0.0,off,Bryant_697CN030B
12,3,0,70.0,90.12,39.82,25.1,0.0,45.0,45.0,45.0,10.9,0.0,off,Bryant_697CN030B
12,4,0,70.0,90.12,40.04,25.11,0.0,45.0,45.0,45.0,10.89,0.0,off,Bryant_697CN030B
12,5,0,70.0,90.12,40.25,25.12,0.0,45.0,45.0,45.0,10.88,0.0,off,Bryant_697CN030B
12,6,0,70.0,90.12,40.47,25.13,0.0,45.0,45.0,45.0,10.87,0.0,off,Bryant_697CN030B
12,7,0,70.0,90.12,40.68,25.14,0.0,45.0,45.0,45.0,10.86,0.0,off,Bryant_697CN030B
12,8,0,70.0,90.12,40.89,25.15,0.0,45.0,45.0,45.0,10.85,0.0,off,Bryant_697CN030B
12,9,0,70.0,90.12,41.11,25.16,0.0,45.0,45.0,45.0,10.84,0.0,off,Bryant_697CN030B
12,10,0,70.0,90.12,41.32,25.17,0.0,45.0,45.0,45.0,10.83,0.0,off,Bryant_697CN030B
12,11,0,70.0,90.12,41.54,25.18,0.0,45.0,45.0,45.0,10.82,0.0,off,Bryant_697CN030B
12,12,0,70.0,90.12,41.75,25.19,0.0,45.0,45.0,45.0,10.81,0.0,off,Bryant_697CN030B
12,13,0,70.0,90.12,41.97,25.2,0.0,45.0,45.0,45.0,10.8,0.0,off,Bryant_697CN030B
12,14,0,70.0,90.12,42.18,25.21,0.0,45.0,45.0,45.0,10.79,0.0,off,Bryant_697CN030B
12,15,0,70.0,90.12,42.4,25.22,0.0,45.0,45.0,45.0,10.78,0.0,off,Bryant_697CN030B
12,16,0,70.0,90.12,42.61,25.23,0.0,45.0,45.0,45.0,10.77,0.0,off,Bryant_697CN030B
12,17,0,70.0,90.12,42.83,25.24,0.0,45.0,45.0,45.0,10.76,0.0,off,Bryant_697CN030B
12,18,0,70.0,90.12,43.04,25.25,0.0,45.0,45.0,45.0,10.75,0.0,off,Bryant_697CN030B
12,19,0,70.0,90.12,43.26,25.26,0.0,45.0,45.0,45.0,10.74,0.0,off,Bryant_697CN030B
12,20,0,70.0,90.12,43.47,25.27,0.0,45.0,45.0,45.0,10.73,0.0,off,Bryant_697CN030B
12,21,0,70.0,90.12,43.69,25.28,0.0,45.0,45.0,45.0,10.72,0.0,off,Bryant_697CN030B
12,22,0,70.0,90.12,43.9,25.29,0.0,45.0,45.0,45.0,10.71,0.0,off,Bryant_697CN030B
12,23,0,70.0,90.12,44.11,25.3,0.0,45.0,45.0,45.0,10.7,0.0,off,Bryant_697CN030B
12,24,0,70.0,90.12,44.33,25.31,0.0,45.0,45.0,45.0,10.69,0.0,off,Bryant_697CN030B
12,25,0,70.0,90.12,44.54,25.32,0.0,45.0,45.0,45.0,10.68,0.0,off,Bryant_697CN030B
12,26,0,70.0,90.12,44.76,25.33,0.0,45.0,45.0,45.0,10.67,0.0,off,Bryant_697CN030B
12,27,0,70.0,90.12,44.97,25.34,0.0,45.0,45.0,45.0,10.66,0.0,off,Bryant_697CN030B
12,28,0,70.0,90.12,45.19,25.35,0.0,45.0,45.0,45.0,10.65,0.0,off,Bryant_697CN030B
12,29,0,70.0,90.12,45.4,25.36,0.0,45.0,45.0,45.0,10.64,0.0,off,Bryant_697CN030B
12,30,0,70.0,90.12,45.62,25.37,0.0,45.0,45.0,45.0,10.63,0.0,off,Bryant_697CN030B
12,31,0,70.0,90.12,45.83,25.37,0.0,45.0,45.0,45.0,10.63,0.0,off,Bryant_697CN030B
12,32,0,70.0,90.12,46.05,25.38,0.0,45.0,45.0,45.0,10.62,0.0,off,Bryant_697CN030B
12,33,0,70.0,90.12,46.26,25.39,0.0,45.0,45.0,45.0,10.61,0.0,off,Bryant_697CN030B
12,34,0,70.0,90.12,46.48,25.4,0.0,45.0,45.0,45.0,10.6,0.0,off,Bryant_697CN030B
12,35,0,70.0,90.12,46.69,25.41,0.0,45.0,45.0,45.0,10.59,0.0,off,Bryant_697CN030B
12,36,0,70.0,90.12,46.91,25.42,0.0,45.0,45.0,45.0,10.58,0.0,off,Bryant_697CN030B
12,37,0,70.0,90.12,47.12,25.43,0.0,45.0,45.0,45.0,10.57,0.0,off,Bryant_697CN030B
12,38,0,70.0,90.12,47.33,25.44,0.0,45.0,45.0,45.0,10.56,0.0,off,Bryant_697CN030B
12,39,0,70.0,90.12,47.55,25.45,0.0,45.0,45.0,45.0,10.55,0.0,off,Bryant_697CN030B
12,40,0,70.0,90.12,47.76,25.46,0.0,45.0,45.0,45.0,10.54,0.0,off,Bryant_697CN030B
12,41,0,70.0,90.12,47.98,25.47,0.0,45.0,45.0,45.0,10.53,0.0,off,Bryant_697CN030B
12,42,0,70.0,90.12,48.19,25.48,0.0,45.0,45.0,45.0,10.52,0.0,off,Bryant_697CN030B
12,43,0,70.0,90.12,48.41,25.49,0.0,45.0,45.0,45.0,10.51,0.0,off,Bryant_697CN030B
12,44,0,70.0,90.12,48.62,25.5,0.0,45.0,45.0,45.0,10.5,0.0,off,Bryant_697CN030B
12,45,0,70.0,90.12,48.84,25.51,0.0,45.0,45.0,45.0,10.49,0.0,off,Bryant_697CN030B
12,46,0,70.0,90.12,49.05,25.52,0.0,45.0,45.0,45.0,10.48,0.0,off,Bryant_697CN030B
12,47,0,70.0,90.12,49.27,25.53,0.0,45.0,45.0,45.0,10.47,0.0,off,Bryant_697CN030B
12,48,0,70.0,90.12,49.48,25.54,0.0,45.0,45.0,45.0,10.46,0.0,off,Bryant_697CN030B
12,49,0,70.0,90.12,49.7,25.55,0.0,45.0,45.0,45.0,10.45,0.0,off,Bryant_697CN030B
12,50,0,70.0,90.12,49.91,25.56,0.0,45.0,45.0,45.0,10.44,0.0,off,Bryant_697CN030B
12,51,0,70.0,90.12,50.13,25.57,0.0,45.0,45.0,45.0,10.43,0.0,off,Bryant_697CN030B
12,52,0,70.0,90.12,50.34,25.58,0.0,45.0,45.0,45.0,10.42,0.0,off,Bryant_697CN030B
12,53,0,70.0,90.12,50.55,25.59,0.0,45.0,45.0,45.0,10.41,0.0,off,Bryant_697CN030B
12,54,0,70.0,90.12,50.77,25.6,0.0,45.0,45.0,45.0,10.4,0.0,off,Bryant_697CN030B
12,55,0,70.0,90.12,50.98,25.61,0.0,45.0,45.0,45.0,10.39,0.0,off,Bryant_697CN030B
12,56,0,70.0,90.12,51.2,25.62,0.0,45.0,45.0,45.0,10.38,0.0,off,Bryant_697CN030B
12,57,0,70.0,90.12,51.41,25.63,0.0,45.0,45.0,45.0,10.37,0.0,off,Bryant_697CN030B
12,58,0,70.0,90.12,51.63,25.64,0.0,45.0,45.0,45.0,10.36,0.0,off,Bryant_697CN030B
12,59,0,70.0,90.12,51.84,25.65,0.0,45.0,45.0,45.0,10.35,0.0,off,Bryant_697CN030B
13,0,0,70.0,90.12,52.06,25.66,0.0,45.0,45.0,45.0,10.34,0.0,off,Bryant_697CN030B
13,1,0,70.0,90.12,52.27,25.67,0.0,45.0,45.0,45.0,10.33,0.0,off,Bryant_697CN030B
13,2,0,69.79,90.12,52.49,25.68,0.0,45.0,45.0,45.0,10.32,0.68,off,Bryant_697CN030B
13,3,0,69.58,90.12,52.7,25.69,0.0,45.0,45.0,45.0,10.31,1.35,off,Bryant_697CN030B
13,4,0,69.37,90.12,52.92,25.7,0.0,45.0,45.0,45.0,10.3,2.03,off,Bryant_697CN030B
13,5,0,69.16,90.12,53.13,25.71,0.0,45.0,45.0,45.0,10.29,2.7,off,Bryant_697CN030B
13,6,0,68.95,90.12,53.35,25.72,0.0,45.0,45.0,45.0,10.28,3.38,off,Bryant_697CN030B
13,7,0,68.74,90.12,53.56,25.73,0.0,45.0,45.0,45.0,10.27,4.06,off,Bryant_697CN030B
13,8,0,68.53,90.12,53.77,25.74,0.0,45.0,45.0,45.0,10.26,4.73,off,Bryant_697CN030B
13,9,0,68.32,90.12,53.99,25.75,0.0,45.0,45.0,45.0,10.25,5.41,off,Bryant_697CN030B
13,10,0,68.11,90.12,54.2,25.76,0.0,45.0,45.0,45.0,10.24,6.08,off,Bryant_697CN030B
13,11,0,67.9,90.12,54.42,25.77,0.0,45.0,45.0,45.0,10.23,6.76,off,Bryant_697CN030B
13,12,0,67.69,90.12,54.63,25.78,0.0,45.0,45.0,45.0,10.22,7.44,off,Bryant_697CN030B
13,13,0,67.48,90.12,54.85,25.79,0.0,45.0,45.0,45.0,10.21,8.11,off,Bryant_697CN030B
13,14,0,67.27,90.12,55.06,25.8,0.0,45.0,45.0,45.0,10.2,8.79,off,Bryant_697CN030B
13,15,0,67.06,90.12,54.94,25.81,0.0,45.0,45.0,45.0,10.19,9.46,off,Bryant_697CN030B
13,16,0,66.85,90.12,55.16,25.82,0.0,45.0,45.0,45.0,10.18,10.14,off,Bryant_697CN030B
13,17,0,66.64,90.12,55.04,25.83,0.0,45.0,45.0,45.0,10.17,10.82,off,Bryant_697CN030B
13,18,0,66.43,90.12,54.92,25.84,0.0,45.0,45.0,45.0,10.16,11.49,off,Bryant_697CN030B
13,19,0,66.22,90.12,55.14,25.85,0.0,45.0,45.0,45.0,10.15,12.17,off,Bryant_697CN030B
13,20,0,66.01,90.12,55.02,25.86,0.0,45.0,45.0,45.0,10.14,12.84,off,Bryant_697CN030B
13,21,0,65.8,90.12,54.9,25.87,0.0,45.0,45.0,45.0,10.13,13.52,off,Bryant_697CN030B
13,22,0,65.59,90.12,55.12,25.88,0.0,45.0,45.0,45.0,10.12,14.2,off,Bryant_697CN030B
13,23,0,65.38,90.12,55.0,25.89,0.0,45.0,45.0,45.0,10.11,14.87,off,Bryant_697CN030B
13,24,0,65.17,90.12,55.21,25.9,0.0,45.0,45.0,45.0,10.1,15.55,off,Bryant_697CN030B
13,25,0,64.96,90.12,55.09,25.91,0.0,45.0,45.0,45.0,10.09,16.22,off,Bryant_697CN030B
13,26,0,64.75,90.12,54.97,25.92,0.0,45.0,45.0,45.0,10.08,16.9,off,Bryant_697CN030B
13,27,0,64.54,90.12,55.19,25.93,0.0,45.0,45.0,45.0,10.07,17.58,off,Bryant_697CN030B
13,28,0,64.33,90.12,55.07,25.94,0.0,45.0,45.0,45.0,10.06,18.25,off,Bryant_697CN030B
13,29,0,64.12,90.12,54.95,25.95,0.0,45.0,45.0,45.0,10.05,18.93,off,Bryant_697CN030B
13,30,0,63.91,90.12,55.17,25.96,0.0,45.0,45.0,45.0,10.04,19.6,off,Bryant_697CN030B
13,31,0,63.7,90.12,55.05,25.96,0.0,45.0,45.0,45.0,10.04,20.28,off,Bryant_697CN030B
13,32,0,63.49,90.12,54.93,25.97,0.0,45.0,45.0,45.0,10.03,20.96,off,Bryant_697CN030B
13,33,0,63.28,90.12,55.15,25.98,0.0,45.0,45.0,45.0,10.02,21.63,off,Bryant_697CN030B
13,34,0,63.07,90.12,55.03,25.99,0.0,45.0,45.0,45.0,10.01,22.31,off,Bryant_697CN030B
13,35,0,62.86,90.12,54.91,26.0,0.0,45.0,45.0,45.0,10.0,22.98,off,Bryant_697CN030B
13,36,0,62.65,90.12,55.12,26.01,0.0,45.0,45.0,45.0,9.99,23.66,off,Bryant_697CN030B
13,37,0,62.44,90.12,55.01,26.02,0.0,45.0,45.0,45.0,9.98,24.34,off,Bryant_697CN030B
13,38,0,62.23,90.12,54.89,26.03,0.0,45.0,45.0,45.0,9.97,25.01,off,Bryant_697CN030B
13,39,0,62.02,90.12,55.1,26.04,0.0,45.0,45.0,45.0,9.96,25.69,off,Bryant_697CN030B
13,40,0,61.81,90.12,54.98,26.05,0.0,45.0,45.0,45.0,9.95,26.36,off,Bryant_697CN030B
13,41,0,61.6,90.12,55.2,26.06,0.0,45.0,45.0,45.0,9.94,27.04,off,Bryant_697CN030B
13,42,0,61.39,90.12,55.08,26.07,0.0,45.0,45.0,45.0,9.93,27.72,off,Bryant_697CN030B
13,43,0,61.18,90.12,54.96,26.08,0.0,45.0,45.0,45.0,9.92,28.39,off,Bryant_697CN030B
13,44,0,60.97,90.12,55.18,26.09,0.0,45.0,45.0,45.0,9.91,29.07,off,Bryant_697CN030B
13,45,0,60.76,90.12,55.06,26.1,0.0,45.0,45.0,45.0,9.9,29.74,off,Bryant_697CN030B
13,46,0,60.55,90.12,54.94,26.11,0.0,45.0,45.0,45.0,9.89,30.42,off,Bryant_697CN030B
13,47,0,60.34,90.12,55.15,26.12,0.0,45.0,45.0,45.0,9.88,31.1,off,Bryant_697CN030B
13,48,0,60.13,90.12,55.04,26.13,0.0,45.0,45.0,45.0,9.87,31.77,off,Bryant_697CN030B
13,49,0,59.92,90.12,54.92,26.14,0.0,45.0,45.0,45.0,9.86,32.45,off,Bryant_697CN030B
13,50,0,59.71,90.12,55.13,26.15,0.0,45.0,45.0,45.0,9.85,33.12,off,Bryant_697CN030B
13,51,0,59.5,90.12,55.01,26.16,0.0,45.0,45.0,45.0,9.84,33.8,off,Bryant_697CN030B
13,52,0,59.29,90.12,54.9,26.17,0.0,45.0,45.0,45.0,9.83,34.48,off,Bryant_697CN030B
13,53,0,59.08,90.12,55.11,26.18,0.0,45.0,45.0,45.0,9.82,35.15,off,Bryant_697CN030B
13,54,0,58.87,90.12,54.99,26.19,0.0,45.0,45.0,45.0,9.81,35.83,off,Bryant_697CN030B
13,55,0,58.66,90.12,55.21,26.2,0.0,45.0,45.0,45.0,9.8,36.5,off,Bryant_697CN030B
13,56,0,58.45,90.12,55.09,26.21,0.0,45.0,45.0,45.0,9.79,37.18,off,Bryant_697CN030B
13,57,0,58.24,90.12,54.97,26.22,0.0,45.0,45.0,45.0,9.78,37.86,off,Bryant_697CN030B
13,58,0,58.03,90.12,55.18,26.23,0.0,45.0,45.0,45.0,9.77,38.53,off,Bryant_697CN030B
13,59,0,57.82,90.12,55.07,26.24,0.0,45.0,45.0,45.0,9.76,39.21,off,Bryant_697CN030B
14,0,0,57.61,90.12,54.95,26.25,0.0,45.0,45.0,45.0,9.75,39.88,off,Bryant_697CN030B
14,1,0,57.4,90.12,55.16,26.26,0.0,45.0,45.0,45.0,9.74,40.56,off,Bryant_697CN030B
14,2,0,57.19,90.12,55.04,26.27,0.0,45.0,45.0,45.0,9.73,41.24,off,Bryant_697CN030B
14,3,0,56.98,90.12,54.93,26.28,0.0,45.0,45.0,45.0,9.72,41.91,off,Bryant_697CN030B
14,4,0,56.77,90.12,55.14,26.29,1.0,45.0,45.0,45.0,9.71,42.59,off,Bryant_697CN030B
14,5,0,56.56,90.12,55.02,26.3,2.0,45.0,45.0,45.0,9.7,43.26,off,Bryant_697CN030B
14,6,0,56.35,90.12,54.9,26.31,3.0,45.0,45.0,45.0,9.69,43.94,off,Bryant_697CN030B
14,7,0,56.14,90.12,55.12,26.32,4.0,45.0,45.0,45.0,9.68,44.62,off,Bryant_697CN030B
14,8,0,55.93,90.12,55.0,26.33,5.0,45.0,45.0,45.0,9.67,45.29,off,Bryant_697CN030B
14,9,0,55.72,90.12,55.21,26.34,6.0,45.0,45.0,45.0,9.66,45.97,off,Bryant_697CN030B
14,10,0,55.51,90.12,55.1,26.35,7.0,45.0,45.0,45.0,9.65,46.64,off,Bryant_697CN030B
14,11,0,55.3,90.12,54.98,26.36,8.0,45.0,45.0,45.0,9.64,47.32,off,Bryant_697CN030B
14,12,0,55.09,90.12,55.19,26.37,9.0,45.0,45.0,45.0,9.63,48.0,off,Bryant_697CN030B
14,13,0,54.88,90.12,55.07,26.38,10.0,45.0,45.0,45.0,9.62,48.67,off,Bryant_697CN030B
14,14,0,54.67,90.12,54.96,26.39,11.0,45.0,45.0,45.0,9.61,49.35,off,Bryant_697CN030B
14,15,0,54.46,90.12,55.17,26.4,12.0,45.0,45.0,45.0,9.6,50.02,off,Bryant_697CN030B
14,16,0,54.25,90.12,55.05,26.41,13.0,45.0,45.0,45.0,9.59,50.7,off,Bryant_697CN030B
14,17,0,54.04,90.12,54.93,26.42,14.0,45.0,45.0,45.0,9.58,51.38,off,Bryant_697CN030B
14,18,0,53.83,90.12,55.15,26.43,15.0,45.0,45.0,45.0,9.57,52.05,off,Bryant_697CN030B
14,19,0,53.62,90.12,55.03,26.44,16.0,45.0,45.0,45.0,9.56,52.73,off,Bryant_697CN030B
14,20,0,53.41,90.12,54.91,26.45,17.0,45.0,45.0,45.0,9.55,53.4,off,Bryant_697CN030B
14,21,0,53.2,90.12,55.13,26.46,18.0,45.0,45.0,45.0,9.54,54.08,off,Bryant_697CN030B
14,22,0,52.99,90.12,55.01,26.47,19.0,45.0,45.0,45.0,9.53,54.76,off,Bryant_697CN030B
14,23,0,52.78,90.12,54.89,26.48,20.0,45.0,45.0,45.0,9.52,55.43,off,Bryant_697CN030B
14,24,0,52.57,90.12,55.1,26.49,21.0,45.0,45.0,45.0,9.51,56.11,off,Bryant_697CN030B
14,25,0,52.36,90.12,54.99,26.5,22.0,45.0,45.0,45.0,9.5,56.78,off,Bryant_697CN030B
14,26,0,52.15,90.12,55.2,26.51,23.0,45.0,45.0,45.0,9.49,57.46,off,Bryant_697CN030B
14,27,0,51.94,90.12,55.08,26.52,24.0,45.0,45.0,45.0,9.48,58.14,off,Bryant_697CN030B
14,28,0,51.73,90.12,54.96,26.53,25.0,45.0,45.0,45.0,9.47,58.81,off,Bryant_697CN030B
14,29,0,51.52,90.12,55.18,26.54,26.0,45.0,45.0,45.0,9.46,59.49,off,Bryant_697CN030B
14,30,0,51.31,90.12,55.06,26.55,27.0,45.0,45.0,45.0,9.45,60.16,off,Bryant_697CN030B
14,31,0,51.1,90.12,54.94,26.55,28.0,45.0,45.0,45.0,9.45,60.84,off,Bryant_697CN030B
14,32,0,50.89,90.12,55.16,26.56,29.0,45.0,45.0,45.0,9.44,61.52,off,Bryant_697CN030B
14,33,0,50.68,90.12,55.04,26.57,30.0,45.0,45.0,45.0,9.43,62.19,off,Bryant_697CN030B
14,34,0,50.47,90.12,54.92,26.58,31.0,45.0,45.0,45.0,9.42,62.87,off,Bryant_697CN030B
14,35,0,50.26,90.12,55.13,26.59,32.0,45.0,45.0,45.0,9.41,63.54,off,Bryant_697CN030B
14,36,0,50.05,90.12,55.02,26.6,33.0,45.0,45.0,45.0,9.4,64.22,off,Bryant_697CN030B
14,37,0,49.84,90.12,54.9,26.61,34.0,45.0,45.0,45.0,9.39,64.9,off,Bryant_697CN030B
14,38,0,49.63,90.12,55.11,26.62,35.0,45.0,45.0,45.0,9.38,65.57,off,Bryant_697CN030B
14,39,0,49.42,90.12,54.99,26.63,36.0,45.0,45.0,45.0,9.37,66.25,off,Bryant_697CN030B
14,40,0,49.21,90.12,55.21,26.64,37.0,45.0,45.0,45.0,9.36,66.92,off,Bryant_697CN030B
