@relation generateddata

@attribute cur_hour_of_day numeric
@attribute cur_min_of_hour numeric
@attribute cur_day_of_week numeric
@attribute charge_iRobot_651_battery numeric
@attribute charge_Tesla_S_battery numeric
@attribute water_temp_water_heat_sensor numeric
@attribute temperature_cool_thermostat_cool numeric
@attribute bake_Kenmore_790_sensor numeric
@attribute dish_wash_Kenmore_665_sensor numeric
@attribute laundry_wash_GE_WSM2420D3WW_wash_sensor numeric
@attribute laundry_dry_GE_WSM2420D3WW_dry_sensor numeric
@attribute temperature_heat_thermostat_heat numeric
@attribute cleanliness_dust_sensor numeric
@attribute action {cool,off,heat,regular,wash,bake,charge,vacuum,charge_48a,charge_72a}
@attribute device {Bryant_697CN030B,Dyson_AM09,GE_WSM2420D3WW_dry,GE_WSM2420D3WW_wash,Kenmore_665.13242K900,Kenmore_790.91312013,Rheem_XE40M12ST45U1,Roomba_880,Tesla_S}
@data
10,12,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,13,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,14,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,15,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,16,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,17,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,18,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,19,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,20,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,21,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,22,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,23,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,24,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,25,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,26,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,27,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,28,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,29,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,30,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,31,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,32,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,33,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,34,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,35,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,36,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,37,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,38,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,39,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,40,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,41,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,42,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,43,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,44,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,45,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,46,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,47,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,48,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,49,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,50,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,51,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,52,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,53,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,54,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,55,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,56,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,57,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,58,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
10,59,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,0,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,1,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,2,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,3,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,4,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,5,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,6,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,7,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,8,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,9,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,10,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,11,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,12,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,13,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,14,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,15,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,16,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,17,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,18,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,19,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,20,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,21,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,22,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,23,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,24,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,25,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,26,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,27,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,28,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,29,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,30,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,31,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,32,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,33,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,34,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,35,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,36,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,37,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,38,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,39,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,40,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,41,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,42,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,43,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,44,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,45,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,46,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,47,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,48,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,49,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,50,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,51,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,52,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,53,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,54,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,55,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,56,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,57,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,58,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
11,59,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,0,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,1,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,2,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,3,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,4,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,5,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,6,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,7,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,8,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,9,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,10,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,11,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,12,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,13,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,14,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,15,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,16,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,17,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,18,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,19,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,20,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,21,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,22,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,23,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,24,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,25,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,26,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,27,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,28,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,29,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,30,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,31,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,32,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,33,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,34,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,35,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,36,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,37,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,38,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,39,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,40,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,41,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,42,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,43,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,44,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,45,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,46,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,47,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,48,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,49,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,50,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,51,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,52,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,53,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,54,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,55,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,56,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,57,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,58,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
12,59,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,0,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,1,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,2,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,3,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,4,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,5,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,6,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,7,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,8,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,9,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,10,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,11,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,12,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,13,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,14,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,15,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,16,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,17,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,18,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,19,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,20,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,21,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,22,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,23,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,24,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,25,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,26,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,27,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,28,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,29,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,30,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,31,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,32,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,33,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,34,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,35,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,36,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,37,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,38,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,39,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,40,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,41,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,42,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,43,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,44,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,45,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,46,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,47,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,48,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,49,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,50,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,51,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,52,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,53,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,54,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,55,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
13,56,0,70.0,43.33,50.0,18.0,60.0,0.0,0.0,0.0,18.0,0.0,off,Kenmore_790.91312013
